SCHCD|LatitudeDeg|LatitudeMin|LatitudeSec|LongitudeDeg|LongitudeMin|LongitudeSec
1161903901|0|0|0|0|0|0
1161904101|0|0|0|0|0|0
1161904102|0|0|0|0|0|0
1161904201|0|0|0|0|0|0
1161904202|0|0|0|0|0|0
1161904301|0|0|0|0|0|0
1161904302|0|0|0|0|0|0
1161904401|0|0|0|0|0|0
1161904502|0|0|0|0|0|0
1161904601|0|0|0|0|0|0
1161904703|0|0|0|0|0|0
1161904704|0|0|0|0|0|0
1161904801|0|0|0|0|0|0
1161904803|0|0|0|0|0|0
1161904804|0|0|0|0|0|0
1161904902|0|0|0|0|0|0
1161904905|0|0|0|0|0|0
1161904906|0|0|0|0|0|0
1161904907|0|0|0|0|0|0
1161904908|0|0|0|0|0|0
1161905001|0|0|0|0|0|0
1161905002|0|0|0|0|0|0
1161905101|0|0|0|0|0|0
1161905801|0|0|0|0|0|0
1161905903||||||
1020200101|0|0|0|0|0|0
1020200102|0|0|0|0|0|0
1020200106|0|0|0|0|0|0
1020200202|0|0|0|0|0|0
1020200301|0|0|0|0|0|0
1020200303|0|0|0|0|0|0
1020200307|0|0|0|0|0|0
1020200501|0|0|0|0|0|0
1020200601|0|0|0|0|0|0
1020200602|0|0|0|0|0|0
1020200603|0|0|0|0|0|0
1020200701|0|0|0|0|0|0
1020200704|0|0|0|0|0|0
1020200705|0|0|0|0|0|0
1020200801|0|0|0|0|0|0
1020200803|0|0|0|0|0|0
1020200804|0|0|0|0|0|0
1020200901|34|9|0|74|79|0
1020200903|0|0|0|0|0|0
1020201001|0|0|0|0|0|0
1020201002|0|0|0|0|0|0
1020201003|0|0|0|0|0|0
1020201201|0|0|0|0|0|0
1020201203|0|0|0|0|0|0
1020201204|0|0|0|0|0|0
1020201301|0|0|0|0|0|0
1020201401|0|0|0|0|0|0
1020201402|0|0|0|0|0|0
1020201405|0|0|0|0|0|0
1020201501|0|0|0|0|0|0
1020201502|0|0|0|0|0|0
1020201601|0|0|0|0|0|0
1020201701|0|0|0|0|0|0
1020201801|0|0|0|0|0|0
1020202101|0|0|0|0|0|0
1020202102|0|0|0|0|0|0
1020202106|0|0|0|0|0|0
1020202302|0|0|0|0|0|0
1020202402|0|0|0|0|0|0
1020202501|0|0|0|0|0|0
1020202502|0|0|0|0|0|0
1020202505|0|0|0|0|0|0
1020202601|0|0|0|0|0|0
1020202602|0|0|0|0|0|0
1020202603|0|0|0|0|0|0
1020202901|0|0|0|0|0|0
1020203001|0|0|0|0|0|0
1020203002|0|0|0|0|0|0
1020203003|0|0|0|0|0|0
1020203101|0|0|0|0|0|0
1020203201|0|0|0|0|0|0
1020203501|0|0|0|0|0|0
1020203503|0|0|0|0|0|0
1020203507|0|0|0|0|0|0
1020203509|0|0|0|0|0|0
1020203512|0|0|0|0|0|0
1020203513|0|0|0|0|0|0
1020203701|0|0|0|0|0|0
1020203702|0|0|0|0|0|0
1020203703|0|0|0|0|0|0
1020203802|0|0|0|0|0|0
1020203901|0|0|0|0|0|0
1020203902|0|0|0|0|0|0
1020203903|0|0|0|0|0|0
1020204001|0|0|0|0|0|0
1020204002|0|0|0|0|0|0
1020204003|0|0|0|0|0|0
1020204004|0|0|0|0|0|0
1020204007|0|0|0|0|0|0
1020204102|0|0|0|0|0|0
1020204201|0|0|0|0|0|0
1020204301|0|0|0|0|0|0
1020204302|0|0|0|0|0|0
1020204303|0|0|0|0|0|0
1020204304|0|0|0|0|0|0
1020204307|0|0|0|0|0|0
1020204308|0|0|0|0|0|0
1020204309|0|0|0|0|0|0
1020204310|0|0|0|0|0|0
1020204401|0|0|0|0|0|0
1020204501|0|0|0|0|0|0
1020204502|0|0|0|0|0|0
1020204512|0|0|0|0|0|0
1020204514|0|0|0|0|0|0
1020204515|0|0|0|0|0|0
1020204516|0|0|0|0|0|0
1020204517|0|0|0|0|0|0
1020204521|0|0|0|0|0|0
1020204602|0|0|0|0|0|0
1020204605|34|12|23|74|21|0
1020204606|0|0|0|0|0|0
1020204706|0|0|0|0|0|0
1020204801|0|0|0|0|0|0
1020205401|0|0|0|0|0|0
1020205501|0|0|0|0|0|0
1020300101|0|0|0|0|0|0
1020300107|0|0|0|0|0|0
1020300108|0|0|0|0|0|0
1020300110|0|0|0|0|0|0
1020300111|0|0|0|0|0|0
1020300201|0|0|0|0|0|0
1020300202|0|0|0|0|0|0
1020300203||||||
1020300301|0|0|0|0|0|0
1020300401|0|0|0|0|0|0
1020300402|0|0|0|0|0|0
1020300502|34|10|40|74|19|61
1020300504|0|0|0|0|0|0
1020300505|0|0|0|0|0|0
1020300507|0|0|0|0|0|0
1020300508|0|0|0|0|0|0
1020300601|0|0|0|0|0|0
1020300602|0|0|0|0|0|0
1020300604|0|0|0|0|0|0
1020300607|0|0|0|0|0|0
1020300608|0|0|0|0|0|0
1020300701|0|0|0|0|0|0
1020300703|0|0|0|0|0|0
1020300704|0|0|0|0|0|0
1020300801|0|0|0|0|0|0
1020300802|0|0|0|0|0|0
1020300803||||||
1020300901|0|0|0|0|0|0
1020300902|0|0|0|0|0|0
1020300903|0|0|0|0|0|0
1020300904|0|0|0|0|0|0
1020301001|0|0|0|0|0|0
1020301101|0|0|0|0|0|0
1020301102|0|0|0|0|0|0
1020301104|0|0|0|0|0|0
1020301105|0|0|0|0|0|0
1020301106|0|0|0|0|0|0
1020301108|34|13|17|74|17|98
1020301201|0|0|0|0|0|0
1020301301|0|0|0|0|0|0
1020301401|0|0|0|0|0|0
1020301501|0|0|0|0|0|0
1020301502|0|0|0|0|0|0
1020301503|0|0|0|0|0|0
1020301504|0|0|0|0|0|0
1020301505|0|0|0|0|0|0
1020301601|0|0|0|0|0|0
1020301602|34|15|54|74|20|13
1020301603|0|0|0|0|0|0
1020301604|0|0|0|0|0|0
1020301606|0|0|0|0|0|0
1020301607|0|0|0|0|0|0
1020301701|0|0|0|0|0|0
1020301705|0|0|0|0|0|0
1020301706|0|0|0|0|0|0
1020301707|0|0|0|0|0|0
1020301708|0|0|0|0|0|0
1020301709|0|0|0|0|0|0
1020301710|0|0|0|0|0|0
1020301801|0|0|0|0|0|0
1020301802|0|0|0|0|0|0
1020301803|0|0|0|0|0|0
1020301804|0|0|0|0|0|0
1020301806|0|0|0|0|0|0
1020301807|34|16|40|74|23|42
1020301808|0|0|0|0|0|0
1020302001|0|0|0|0|0|0
1020302102|0|0|0|0|0|0
1020302103|0|0|0|0|0|0
1020302104|0|0|0|0|0|0
1020302105|34|18|43|74|26|55
1020302109|0|0|0|0|0|0
1020302203|0|0|0|0|0|0
1020302204|0|0|0|0|0|0
1020302205|0|0|0|0|0|0
1020302401|0|0|0|0|0|0
1020302402|0|0|0|0|0|0
1020302501|0|0|0|0|0|0
1020302502|0|0|0|0|0|0
1020302503|0|0|0|0|0|0
1020302602|0|0|0|0|0|0
1020302702|0|0|0|0|0|0
1020302703|0|0|0|0|0|0
1020302705|0|0|0|0|0|0
1020302901|0|0|0|0|0|0
1020303002|0|0|0|0|0|0
1020303003|34|15|54|74|22|33
1020303005|0|0|0|0|0|0
1020303101|0|0|0|0|0|0
1020303102|0|0|0|0|0|0
1020303201|0|0|0|0|0|0
1020303301|0|0|0|0|0|0
1020303302|0|0|0|0|0|0
1020303402|0|0|0|0|0|0
1020303501|0|0|0|0|0|0
1020303502|0|0|0|0|0|0
1020303602|0|0|0|0|0|0
1020400102|0|0|0|0|0|0
1020400103|0|0|0|0|0|0
1020400302|0|0|0|0|0|0
1020400303|0|0|0|0|0|0
1020400304|0|0|0|0|0|0
1020400305|0|0|0|0|0|0
1020400306|0|0|0|0|0|0
1020400307|0|0|0|0|0|0
1020400308|0|0|0|0|0|0
1020400309|0|0|0|0|0|0
1020400310|0|0|0|0|0|0
1020400401|34|5|0|74|12|0
1020400403|0|0|0|0|0|0
1020400404|0|0|0|0|0|0
1020400405|0|0|0|0|0|0
1020400406|0|0|0|0|0|0
1020400407|0|0|0|0|0|0
1020400408|0|0|0|0|0|0
1020400409|0|0|0|0|0|0
1020400501|0|0|0|0|0|0
1020400502|0|0|0|0|0|0
1020400503|0|0|0|0|0|0
1020400505|0|0|0|0|0|0
1020400506|0|0|0|0|0|0
1020400508|0|0|0|0|0|0
1020400601|0|0|0|0|0|0
1020400602|0|0|0|0|0|0
1020400701|0|0|0|0|0|0
1020400702|0|0|0|0|0|0
1020401001|0|0|0|0|0|0
1020401002|0|0|0|0|0|0
1020401003|0|0|0|0|0|0
1020401005|0|0|0|0|0|0
1020401007|0|0|0|0|0|0
1020401008|0|0|0|0|0|0
1020401102|0|0|0|0|0|0
1020401103|0|0|0|0|0|0
1020401104|0|0|0|0|0|0
1020401201|0|0|0|0|0|0
1020401202|0|0|0|0|0|0
1020401203|0|0|0|0|0|0
1020401204|0|0|0|0|0|0
1020401206|0|0|0|0|0|0
1020401208|0|0|0|0|0|0
1020401209|0|0|0|0|0|0
1020401210|0|0|0|0|0|0
1020401302|0|0|0|0|0|0
1020401303|0|0|0|0|0|0
1020401401|0|0|0|0|0|0
1020401502|0|0|0|0|0|0
1020401504|0|0|0|0|0|0
1020401505|0|0|0|0|0|0
1020401601|0|0|0|0|0|0
1020401602|0|0|0|0|0|0
1020401603|0|0|0|0|0|0
1020401604|0|0|0|0|0|0
1020401605|0|0|0|0|0|0
1020401606|0|0|0|0|0|0
1020401701|0|0|0|0|0|0
1020401702|0|0|0|0|0|0
1020401703|0|0|0|0|0|0
1020401704|0|0|0|0|0|0
1020401705|0|0|0|0|0|0
1020401706|0|0|0|0|0|0
1020401707|0|0|0|0|0|0
1020401708|0|0|0|0|0|0
1020401709|0|0|0|0|0|0
1020401710|0|0|0|0|0|0
1020401711|0|0|0|0|0|0
1020401802|0|0|0|0|0|0
1020401804|0|0|0|0|0|0
1020401805|0|0|0|0|0|0
1020401806|0|0|0|0|0|0
1020401807|0|0|0|0|0|0
1020401901|0|0|0|0|0|0
1020401902|0|0|0|0|0|0
1020402101|0|0|0|0|0|0
1020402102|0|0|0|0|0|0
1020402103|0|0|0|0|0|0
1020402104|0|0|0|0|0|0
1020402301|0|0|0|0|0|0
1020402303|0|0|0|0|0|0
1020402305|0|0|0|0|0|0
1020402307|0|0|0|0|0|0
1020402308|0|0|0|0|0|0
1020402309|0|0|0|0|0|0
1020402310|0|0|0|0|0|0
1020402401|0|0|0|0|0|0
1020402402|0|0|0|0|0|0
1020402403|0|0|0|0|0|0
1020402404|0|0|0|0|0|0
1020402405|0|0|0|0|0|0
1020402501|0|0|0|0|0|0
1020402503|0|0|0|0|0|0
1020402504|0|0|0|0|0|0
1020402505|0|0|0|0|0|0
1020402506|0|0|0|0|0|0
1020402601|0|0|0|0|0|0
1020402602|0|0|0|0|0|0
1020402701|0|0|0|0|0|0
1020402702|0|0|0|0|0|0
1020403001|0|0|0|0|0|0
1020403201|0|0|0|0|0|0
1020403701|0|0|0|0|0|0
1022300101|0|0|0|0|0|0
1022300102|0|0|0|0|0|0
1022300103|0|0|0|0|0|0
1022300201|0|0|0|0|0|0
1022300202|0|0|0|0|0|0
1022300206|0|0|0|0|0|0
1022300207|0|0|0|0|0|0
1022300301|0|0|0|0|0|0
1022300303|34|12|76|74|38|51
1022300402|0|0|0|0|0|0
1022300501|0|0|0|0|0|0
1022300502|0|0|0|0|0|0
1022300503|0|0|0|0|0|0
1022300505|0|0|0|0|0|0
1022300602|0|0|0|0|0|0
1022300607|0|0|0|0|0|0
1022300608|0|0|0|0|0|0
1022300609|0|0|0|0|0|0
1022300701|0|0|0|0|0|0
1022300702|34|7|47|74|38|56
1022300703||||||
1022300801|0|0|0|0|0|0
1022300802|0|0|0|0|0|0
1022300803|0|0|0|0|0|0
1022300901|0|0|0|0|0|0
1022300902|0|0|0|0|0|0
1022300904|0|0|0|0|0|0
1022300905|34|9|35|74|40|48
1022300906|34|8|59|74|37|58
1022300907|0|0|0|0|0|0
1022300908|0|0|0|0|0|0
1022301001|0|0|0|0|0|0
1022301003|0|0|0|0|0|0
1022301004|0|0|0|0|0|0
1022301005|0|0|0|0|0|0
1022301101|0|0|0|0|0|0
1022301102|0|0|0|0|0|0
1022301103|0|0|0|0|0|0
1022301104|0|0|0|0|0|0
1022301106|34|12|90|74|40|5
1022301107|0|0|0|0|0|0
1022301108|0|0|0|0|0|0
1022301109|0|0|0|0|0|0
1022301201|0|0|0|0|0|0
1022301301|34|9|52|74|42|95
1022301302|0|0|0|0|0|0
1022301304|0|0|0|0|0|0
1022301401|0|0|0|0|0|0
1022301402|0|0|0|0|0|0
1022301501|0|0|0|0|0|0
1022301502|0|0|0|0|0|0
1022301503|0|0|0|0|0|0
1022301601|34|7|39|74|40|66
1022301602|0|0|0|0|0|0
1022301603||||||
1022301701|0|0|0|0|0|0
1022301703|0|0|0|0|0|0
1022301704|0|0|0|0|0|0
1022301705|0|0|0|0|0|0
1022301801|0|0|0|0|0|0
1022301802|0|0|0|0|0|0
1022301803|0|0|0|0|0|0
1022301804|0|0|0|0|0|0
1022301805||||||
1022301901|0|0|0|0|0|0
1022301902|0|0|0|0|0|0
1022301903|0|0|0|0|0|0
1022301904|8|0|0|0|0|0
1022301905||||||
1022302001|0|0|0|0|0|0
1022302002|0|0|0|0|0|0
1022302101|0|0|0|0|0|0
1022302102|34|13|76|74|39|57
1022302103|0|0|0|0|0|0
1022302104|0|0|0|0|0|0
1022302204|0|0|0|0|0|0
1022302205||||||
1022302401|0|0|0|0|0|0
1022302403|0|0|0|0|0|0
1022302501|0|0|0|0|0|0
1022302502|0|0|0|0|0|0
1022302601|0|0|0|0|0|0
1022302602|0|0|0|0|0|0
1022302603|0|0|0|0|0|0
1022302604|0|0|0|0|0|0
1022302701|0|0|0|0|0|0
1022302702|0|0|0|0|0|0
1022302801|0|0|0|0|0|0
1022302802|34|10|12|74|22|12
1022302803|0|0|0|0|0|0
1022302901|0|0|0|0|0|0
1020500101|0|0|0|0|0|0
1020500102|0|0|0|0|0|0
1020500104|0|0|0|0|0|0
1020500107|0|0|0|0|0|0
1020500202|0|0|0|0|0|0
1020500204|0|0|0|0|0|0
1020500206|0|0|0|0|0|0
1020500207|0|0|0|0|0|0
1020500301|0|0|0|0|0|0
1020500401|0|0|0|0|0|0
1020500403|0|0|0|0|0|0
1020500404|0|0|0|0|0|0
1020500501|0|0|0|0|0|0
1020500502|0|0|0|0|0|0
1020500601|0|0|0|0|0|0
1020500602|0|0|0|0|0|0
1020500603||||||
1020500703|0|0|0|0|0|0
1020500704|0|0|0|0|0|0
1020500705|0|0|0|0|0|0
1020500706|0|0|0|0|0|0
1020500802|0|0|0|0|0|0
1020500803|0|0|0|0|0|0
1020501001|0|0|0|0|0|0
1020501003|0|0|0|0|0|0
1020501006|0|0|0|0|0|0
1020501007|0|0|0|0|0|0
1020501008|0|0|0|0|0|0
1020501101|34|18|0|73|47|0
1020501102|34|18|0|73|47|0
1020501103|0|0|0|0|0|0
1020501110|0|0|0|0|0|0
1020501111|34|18|0|73|47|0
1020501113|34|18|0|73|47|0
1020501114|0|0|0|0|0|0
1020501115|0|0|0|0|0|0
1020501116||||||
1020501201|0|0|0|0|0|0
1020501202|0|0|0|0|0|0
1020501302|0|0|0|0|0|0
1020501303|0|0|0|0|0|0
1020501306|0|0|0|0|0|0
1020501308|0|0|0|0|0|0
1020501401|0|0|0|0|0|0
1020501404|0|0|0|0|0|0
1020501408|0|0|0|0|0|0
1020501409||||||
1020501504|0|0|0|0|0|0
1020501505|0|0|0|0|0|0
1020501506|0|0|0|0|0|0
1020501510|0|0|0|0|0|0
1020501514|0|0|0|0|0|0
1020501517|0|0|0|0|0|0
1020501518|0|0|0|0|0|0
1020501520|0|0|0|0|0|0
1020501521|0|0|0|0|0|0
1020501522|0|0|0|0|0|0
1020501524||||||
1020501525||||||
1020501601|0|0|0|0|0|0
1020501602|0|0|0|0|0|0
1020501605|0|0|0|0|0|0
1020501606|0|0|0|0|0|0
1020501701||||||
1020501801|0|0|0|0|0|0
1020501802|0|0|0|0|0|0
1020501803|0|0|0|0|0|0
1020501804|0|0|0|0|0|0
1020501809|0|0|0|0|0|0
1020501811|0|0|0|0|0|0
1020501901|0|0|0|0|0|0
1020502001|0|0|0|0|0|0
1020502003|0|0|0|0|0|0
1020502103|0|0|0|0|0|0
1020502105|0|0|0|0|0|0
1020502201|0|0|0|0|0|0
1020502202|0|0|0|0|0|0
1020502204|0|0|0|0|0|0
1020502205|0|0|0|0|0|0
1020502401|0|0|0|0|0|0
1020502402|0|0|0|0|0|0
1020502404|0|0|0|0|0|0
1020502501|0|0|0|0|0|0
1020502504|0|0|0|0|0|0
1020502506|34|23|57|74|23|48
1020502507|0|0|0|0|0|0
1020502508|0|0|0|0|0|0
1020502509||||||
1020502601|0|0|0|0|0|0
1020502602|0|0|0|0|0|0
1020502603|0|0|0|0|0|0
1020502605|0|0|0|0|0|0
1020502609|0|0|0|0|0|0
1020502610|0|0|0|0|0|0
1020502701|0|0|0|0|0|0
1020502702|0|0|0|0|0|0
1020502801|0|0|0|0|0|0
1020502802|0|0|0|0|0|0
1020502901|0|0|0|0|0|0
1020502904|0|0|0|0|0|0
1020502910|0|0|0|0|0|0
1020502911|0|0|0|0|0|0
1020502912|34|36|40|74|38|55
1020503003|0|0|0|0|0|0
1020503005||||||
1020503101|0|0|0|0|0|0
1020503104|34|21|48|74|24|28
1020503105|0|0|0|0|0|0
1020503201|0|0|0|0|0|0
1020503202|0|0|0|0|0|0
1020503301|0|0|0|0|0|0
1020503302|0|0|0|0|0|0
1020503401|34|24|40|74|27|50
1020503402|0|0|0|0|0|0
1020503403|0|0|0|0|0|0
1020503405||||||
1020503601|0|0|0|0|0|0
1020503701|0|0|0|0|0|0
1020503801|0|0|0|0|0|0
1020503803|0|0|0|0|0|0
1020503804|0|0|0|0|0|0
1020503807|0|0|0|0|0|0
1020503808|0|0|0|0|0|0
1020503810|0|0|0|0|0|0
1020503901|0|0|0|0|0|0
1020503902|0|0|0|0|0|0
1020503903|0|0|0|0|0|0
1020503907|0|0|0|0|0|0
1020503909|0|0|0|0|0|0
1020503910|0|0|0|0|0|0
1020503911|0|0|0|0|0|0
1020503912|0|0|0|0|0|0
1020504101|0|0|0|0|0|0
1020504301|0|0|0|0|0|0
1020504302|0|0|0|0|0|0
1020504501|0|0|0|0|0|0
1020504701|0|0|0|0|0|0
1020504702|0|0|0|0|0|0
1020504704|0|0|0|0|0|0
1020504705|0|0|0|0|0|0
1020504706|0|0|0|0|0|0
1020504802|0|0|0|0|0|0
1020504803|34|30|42|74|43|41
1020504808|0|0|0|0|0|0
1020504809|0|0|0|0|0|0
1020504810|34|0|0|74|0|0
1020504811|0|0|0|0|0|0
1020504812|0|0|0|0|0|0
1020504813|0|0|0|0|0|0
1020504902|34|20|0|74|23|0
1020504904|0|0|0|0|0|0
1020504905|0|0|0|0|0|0
1020505001|0|0|0|0|0|0
1020505002||||||
1020505201|0|0|0|0|0|0
1020505202|0|0|0|0|0|0
1020505203|0|0|0|0|0|0
1020505204|0|0|0|0|0|0
1020505205|0|0|0|0|0|0
1020505206|0|0|0|0|0|0
1020505402|0|0|0|0|0|0
1020505403|0|0|0|0|0|0
1020505601|0|0|0|0|0|0
1020505602|0|0|0|0|0|0
1020505603|0|0|0|0|0|0
1020505901|0|0|0|0|0|0
1020506001|0|0|0|0|0|0
1020600102|0|0|0|0|0|0
1020600103|0|0|0|0|0|0
1020600105|0|0|0|0|0|0
1020600106|0|0|0|0|0|0
1020600108|0|0|0|0|0|0
1020600109|0|0|0|0|0|0
1020600110|34|19|47|74|23|45
1020600201|0|0|0|0|0|0
1020600205|0|0|0|0|0|0
1020600206|0|0|0|0|0|0
1020600207|0|0|0|0|0|0
1020600301|0|0|0|0|0|0
1020600304||||||
1020600403|0|0|0|0|0|0
1020600501|0|0|0|0|0|0
1020600502|0|0|0|0|0|0
1020600503|0|0|0|0|0|0
1020600504|0|0|0|0|0|0
1020600505|0|0|0|0|0|0
1020600601|0|0|0|0|0|0
1020600602|0|0|0|0|0|0
1020600801|0|0|0|0|0|0
1020600802|0|0|0|0|0|0
1020600901|3|30|0|7|30|0
1020600903|34|9|0|74|79|0
1020600906|0|0|0|0|0|0
1020601001|0|0|0|0|0|0
1020601002|0|0|0|0|0|0
1020601003|0|0|0|0|0|0
1020601007|0|0|0|0|0|0
1020601011|0|0|0|0|0|0
1020601101|0|0|0|0|0|0
1020601201|0|0|0|0|0|0
1020601301|0|0|0|0|0|0
1020601302|0|0|0|0|0|0
1020601307|0|0|0|0|0|0
1020601308|0|0|0|0|0|0
1020601401|0|0|0|0|0|0
1020601402|0|0|0|0|0|0
1020601403|0|0|0|0|0|0
1020601601|0|0|0|0|0|0
1020601603|0|0|0|0|0|0
1020601801|0|0|0|0|0|0
1020601803|0|0|0|0|0|0
1020601804|0|0|0|0|0|0
1020602001|0|0|0|0|0|0
1020602003|0|0|0|0|0|0
1020602101|0|0|0|0|0|0
1020602102|0|0|0|0|0|0
1020602105|0|0|0|0|0|0
1020602106|0|0|0|0|0|0
1020602112|0|0|0|0|0|0
1020602115||||||
1020602201|0|0|0|0|0|0
1020602202|0|0|0|0|0|0
1020602203|0|0|0|0|0|0
1020602205|0|0|0|0|0|0
1020602206|0|0|0|0|0|0
1020602401|0|0|0|0|0|0
1020602402||||||
1020602502|0|0|0|0|0|0
1020602601|0|0|0|0|0|0
1020602602|0|0|0|0|0|0
1020602604|0|0|0|0|0|0
1020602605|0|0|0|0|0|0
1020602701|0|0|0|0|0|0
1020602702|0|0|0|0|0|0
1020602703|0|0|0|0|0|0
1020602801|0|0|0|0|0|0
1020603001|0|0|0|0|0|0
1020603002|0|0|0|0|0|0
1020603003|0|0|0|0|0|0
1020603004||||||
1020603005|0|0|0|0|0|0
1020603101|0|0|0|0|0|0
1020603102|0|0|0|0|0|0
1020603601|0|0|0|0|0|0
1020603602|0|0|0|0|0|0
1020603603|0|0|0|0|0|0
1020603701|0|0|0|0|0|0
1020603801|0|0|0|0|0|0
1020603804|0|0|0|0|0|0
1020603901|0|0|0|0|0|0
1020604001|0|0|0|0|0|0
1020604101|0|0|0|0|0|0
1020604501|0|0|0|0|0|0
1020604601|0|0|0|0|0|0
1020604701|0|0|0|0|0|0
1020604801|0|0|0|0|0|0
1020604802|0|0|0|0|0|0
1020604901|0|0|0|0|0|0
1020604902|0|0|0|0|0|0
1020604903|0|0|0|0|0|0
1020605001|0|0|0|0|0|0
1020605002|0|0|0|0|0|0
1020605102|0|0|0|0|0|0
1020605103|0|0|0|0|0|0
1020605104||||||
1020605301|0|0|0|0|0|0
1020605501|0|0|0|0|0|0
1020605502|0|0|0|0|0|0
1020605503|0|0|0|0|0|0
1020605504|0|0|0|0|0|0
1020605601|0|0|0|0|0|0
1020605701|0|0|0|0|0|0
1020605801|0|0|0|0|0|0
1020605802||||||
1020605901|0|0|0|0|0|0
1020606001|0|0|0|0|0|0
1020606201|0|0|0|0|0|0
1020606901|0|0|0|0|0|0
1020607002|0|0|0|0|0|0
1020607101||||||
1020700102|0|0|0|0|0|0
1020700103|0|0|0|0|0|0
1020700105|0|0|0|0|0|0
1020700201|0|0|0|0|0|0
1020700202|0|0|0|0|0|0
1020700203|0|0|0|0|0|0
1020700205|34|21||74|32|
1020700405|0|0|0|0|0|0
1020700406|0|0|0|0|0|0
1020700407|0|0|0|0|0|0
1020700601|0|0|0|0|0|0
1020700602|0|0|0|0|0|0
1020700702|34|9|0|74|79|0
1020700703|0|0|0|0|0|0
1020700705|0|0|0|0|0|0
1020700706|0|0|0|0|0|0
1020700707|0|0|0|0|0|0
1020700709|0|0|0|0|0|0
1020700801|34|74|0|0|0|0
1020700802|0|0|0|0|0|0
1020700803|0|0|0|0|0|0
1020700804||||||
1020700901|0|0|0|0|0|0
1020701001|0|0|0|0|0|0
1020701101|0|0|0|0|0|0
1020701102|0|0|0|0|0|0
1020701103|0|0|0|0|0|0
1020701108|0|0|0|0|0|0
1020701109|0|0|0|0|0|0
1020701201|0|0|0|0|0|0
1020701202|0|0|0|0|0|0
1020701204|0|0|0|0|0|0
1020701205|34|9|40|74|20|55
1020701206|0|0|0|0|0|0
1020701402|0|0|0|0|0|0
1020701403|0|0|0|0|0|0
1020701405|0|0|0|0|0|0
1020702701|0|0|0|0|0|0
1020702702|0|0|0|0|0|0
1020702706||||||
1020702707||||||
1020702801|0|0|0|0|0|0
1020702802|0|0|0|0|0|0
1020702803|0|0|0|0|0|0
1020702804|0|0|0|0|0|0
1020702901|0|0|0|0|0|0
1020703001|0|0|0|0|0|0
1020703003|0|0|0|0|0|0
1020703005|2|||||
1020703101|0|0|0|0|0|0
1020703102|0|0|0|0|0|0
1020703103|0|0|0|0|0|0
1020703104|34|18|0|74|30|0
1020703201|0|0|0|0|0|0
1020703401|0|0|0|0|0|0
1020703402|0|0|0|0|0|0
1020703501|0|0|0|0|0|0
1020703502|0|0|0|0|0|0
1020703503|0|0|0|0|0|0
1020703505||||||
1020703603|0|0|0|0|0|0
1020703605|0|0|0|0|0|0
1020703606|0|0|0|0|0|0
1020703702|0|0|0|0|0|0
1020703901|0|0|0|0|0|0
1020704001|0|0|0|0|0|0
1020704301|0|0|0|0|0|0
1021000101|0|0|0|0|0|0
1021000102|0|0|0|0|0|0
1021000103|0|0|0|0|0|0
1021000104|0|0|0|0|0|0
1021000105|0|0|0|0|0|0
1021000106|0|0|0|0|0|0
1021000107|0|0|0|0|0|0
1021000108|0|0|0|0|0|0
1021000110|0|0|0|0|0|0
1021000201|0|0|0|0|0|0
1021000202|0|0|0|0|0|0
1021000203|0|0|0|0|0|0
1021000204|0|0|0|0|0|0
1021000208||||||
1021000301|0|0|0|0|0|0
1021000302|0|0|0|0|0|0
1021000401|0|0|0|0|0|0
1021000402|0|0|0|0|0|0
1021000403|0|0|0|0|0|0
1021000404|0|0|0|0|0|0
1021000405|0|0|0|0|0|0
1021000406|0|0|0|0|0|0
1021000501|0|0|0|0|0|0
1021000602|0|0|0|0|0|0
1021000603|0|0|0|0|0|0
1021000604|0|0|0|0|0|0
1021000605|0|0|0|0|0|0
1021000606|0|0|0|0|0|0
1021000607|0|0|0|0|0|0
1021000608|0|0|0|0|0|0
1021000701|0|0|0|0|0|0
1021000702|0|0|0|0|0|0
1021000703|0|0|0|0|0|0
1021000704|0|0|0|0|0|0
1021000801|0|0|0|0|0|0
1021000802|0|0|0|0|0|0
1021000803|0|0|0|0|0|0
1021000901|0|0|0|0|0|0
1021001001|0|0|0|0|0|0
1021001002|0|0|0|0|0|0
1021001003|0|0|0|0|0|0
1021001004|0|0|0|0|0|0
1021001005|0|0|0|0|0|0
1021001006|0|0|0|0|0|0
1021001007|0|0|0|0|0|0
1021001101|0|0|0|0|0|0
1021001102|0|0|0|0|0|0
1021001103|0|0|0|0|0|0
1021001104|0|0|0|0|0|0
1021001201|0|0|0|0|0|0
1021001202|0|0|0|0|0|0
1021001203|0|0|0|0|0|0
1021001204|0|0|0|0|0|0
1021001205|0|0|0|0|0|0
1021001206|0|0|0|0|0|0
1021001207|0|0|0|0|0|0
1021001208|0|0|0|0|0|0
1021001401|0|0|0|0|0|0
1021001402|0|0|0|0|0|0
1021001403|0|0|0|0|0|0
1021001404|0|0|0|0|0|0
1021001405|0|0|0|0|0|0
1021001406|0|0|0|0|0|0
1021001407|0|0|0|0|0|0
1021001501|0|0|0|0|0|0
1021001601|0|0|0|0|0|0
1021001602|0|0|0|0|0|0
1021001701|0|0|0|0|0|0
1021001702|0|0|0|0|0|0
1021001703|0|0|0|0|0|0
1021001705|0|0|0|0|0|0
1021001706|0|0|0|0|0|0
1021001801|0|0|0|0|0|0
1021001802|0|0|0|0|0|0
1021001803|0|0|0|0|0|0
1021001804|0|0|0|0|0|0
1021001901|0|0|0|0|0|0
