SCHCD|LONGITUDE|LATITUDE
21060102102|86.06733|21.30359
21060102201|86.05044|21.30229
21060102301|86.06792|21.31411
21060102401|86.07217|21.28597
21060102501|86.06117|21.31665
21060102601|86.04015|21.26952
21060102701|86.14347|21.44279
21060102801|86.09114|21.41028
21060102901|86.12271|21.39097
21060103001|86.13164|21.40572
21060103101|86.14608|21.41558
21060103201|86.11975|21.41475
21060103401|86.12726|21.38384
21060103501|86.10514|21.39258
21060103601|86.12039|21.47183
21060103801|86.15083|21.42869
21060103901|86.10131|21.40486
21060104001|86.11372|21.43100
21060104201|86.14721|21.15423
21060104301|86.12141|21.40628
21060104401|86.14433|21.15689
21060104501|86.15403|21.14969
21060104702|86.13832|21.15793
21060104801|86.14389|21.14656
21060104901|86.16457|21.13269
21060105001|86.18942|21.25611
21060105101|86.19365|21.26468
21060105201|86.19761|21.24450
21060105301|86.20239|21.25139
21060105302|86.21069|21.26742
21060105303|86.20497|21.26175
21060105304|86.20578|21.27667
21060105305|86.20362|21.27237
21060105306|86.21300|21.28347
21060105307|86.20575|21.24831
21060105401|86.20758|21.23603
21060105501|86.22079|21.25588
21060105502|86.22603|21.25514
21060105601|86.22765|21.24761
21060105602|86.23157|21.25064
21060105701|86.22069|21.23228
21060105702|86.20919|21.23086
21060105802|86.19775|21.23617
21060106002|86.10136|21.30197
21060106003|86.10176|21.30214
21060106101|86.10754|21.28969
21060106201|86.09167|21.29493
21060106301|86.09614|21.28583
21060106302|86.09819|21.27857
21060106303|86.09332|21.28236
21060106304|86.09419|21.27740
21060106501|86.08764|21.30721
21060106601|86.07817|21.33139
21060106602|86.08152|21.32565
21060106701|86.03144|21.31253
21060106901|86.06147|21.35933
21060107001|86.01094|21.34794
21060107101|86.00911|21.43186
21060107201|86.02515|21.30648
21060107301|86.02961|21.39142
21060107401|86.04532|21.32225
21060107402|86.03372|21.31900
21060107501|86.05373|21.33810
21060107701|86.02245|21.32228
21060107801|86.04842|21.37306
21060107901|86.03042|21.41181
21060108001|86.05291|21.36201
21060108101|86.01181|21.31600
21060108201|86.05026|21.46695
21060108301|86.02046|21.46689
21060108401|86.02019|21.52165
21060108501|86.05644|21.49760
21060108502|86.05593|21.50285
21060108601|86.06181|21.48439
21060108602|86.06117|21.47817
21060108701|86.03461|21.47072
21060108801|86.04204|21.44871
21060108802|86.04157|21.44506
21060109101|86.07886|21.47306
21060109201|86.11247|21.47617
21060109301|86.10354|21.48421
21060109401|86.06227|21.44267
21060109501|86.07865|21.45139
21060109702|86.11331|21.45181
21060109703|86.11210|21.45492
21060109801|86.07029|21.46221
21060109901|86.12558|21.46656
21060110101|86.09190|21.47750
21060110103|86.09086|21.47715
21060110201|86.08626|21.46160
21060110301|86.09522|21.43911
21060110305|86.16269|21.17317
21060110401|86.16242|21.16442
21060110402|86.17556|21.17408
21060110403|86.16928|21.17747
21060110404|86.17327|21.17103
21060110501|86.18361|21.24161
21060110502|86.17872|21.24397
21060110601|86.16528|21.23078
21060110701|86.19517|21.22858
21060110802|86.17624|21.23393
21060110901|86.17418|21.20443
21060110902|86.17640|21.21367
21060111001|86.19275|21.23366
21060111101|86.18844|21.24061
21060111201|86.16694|21.22331
21060111202|86.16709|21.21983
21060111203|86.17061|21.22214
21060111204|86.16400|21.22433
21060111301|86.23050|21.23036
21060111302|86.22542|21.22433
21060111372|86.22739|21.22616
21060111401|86.18818|21.20340
21060111601|86.18672|21.22069
21060111602|86.19183|21.21692
21060111801|86.20447|21.22419
21060111901|86.22179|21.21306
21060112001|86.20907|21.22065
21060112101|86.22619|21.20983
21060112201|86.19950|21.21533
21060112202|86.19953|21.21781
21060112203|86.19900|21.21489
21060200101|85.41706|21.62916
21060200103|85.41739|21.62765
21060200104|85.42042|21.62831
21060200301|85.34785|21.57003
21060200401|85.47462|21.61715
21060200402|85.47584|21.61705
21060200501|85.34279|21.61771
21060200601|85.41961|21.60554
21060200701|85.51587|21.43760
21060200702|85.51508|21.43912
21060200801|85.49822|21.37896
21060200802|85.52195|21.38874
21060200901|85.56830|21.46417
21060201001|85.51535|21.48537
21060201101|85.54756|21.44836
21060201201|85.51666|21.41331
21060201401|85.54272|21.41582
21060201501|85.56073|21.44616
21060201601|85.53245|21.54616
21060201801|85.48894|21.55921
21060202001|85.45650|21.51522
21060202101|85.47767|21.60625
21060202201|85.50461|21.55279
21060202431|85.48237|21.66938
21060202501|85.55112|21.61387
21060202601|85.48763|21.51136
21060202801|85.50675|21.52888
21060202903|85.49961|21.53701
21060203001|85.49907|21.52943
21060203101|85.49466|21.51870
21060203201|85.49662|21.50920
21060203202|85.49633|21.50850
21060203301|85.47536|21.50329
21060203401|85.48869|21.54053
21060203501|85.41892|21.63705
21060203502|85.41941|21.63690
21060203601|85.37762|21.67984
21060203701|85.37998|21.62494
21060203802|85.36318|21.63093
21060203901|85.57936|21.42564
21060204001|85.42485|21.64366
21060204002|85.42433|21.64423
21060204101|85.31823|21.71564
21060204201|85.31447|21.72292
21060204401|85.31749|21.70522
21060204601|85.31358|21.70761
21060204701|85.34745|21.73093
21060204801|85.32536|21.68992
21060204901|85.44358|21.56185
21060205201|85.43571|21.53244
21060205301|85.55423|21.53180
21060205302|85.55387|21.53118
21060205401|85.45204|21.56637
21060205501|85.45178|21.56572
21060205601|85.43284|21.46953
21060205701|85.56856|21.56734
21060205801|85.56635|21.57781
21060205901|85.56712|21.59822
21060206002|85.56057|21.58844
21060206003|85.56072|21.58888
21060206201|85.58806|21.56133
21060206203|85.58880|21.56107
21060206204|85.58841|21.56105
21060206331|85.55285|21.53097
21060206401|85.52893|21.53952
21060206701|85.50355|21.43489
21060206804|85.44395|21.50811
21060206901|85.42431|21.51660
21060206902|85.42448|21.51730
21060207001|85.47433|21.48068
21060207101|85.52418|21.45654
21060207102|85.52289|21.45795
21060207201|85.51254|21.46734
21060207302|85.44202|21.63970
21060207303|85.44145|21.63977
21060207501|85.53546|21.62827
21060207502|85.53658|21.62720
21060207602|85.53443|21.63547
21060207701|85.50757|21.65863
21060207702|85.50754|21.65849
21060207803|85.27972|21.71970
21060207901|85.26362|21.77114
21060208002|85.29421|21.72322
21060208101|85.25110|21.73877
21060208102|85.24996|21.74019
21060208201|85.25682|21.76578
21060208301|85.30250|21.73587
21060208401|85.38274|21.72130
21060208501|85.39148|21.72935
21060208601|85.38121|21.72935
21060208701|85.39743|21.77841
21060208801|85.38912|21.72050
21060208802|85.38812|21.72048
21060208803|85.38831|21.71982
21060208901|85.43109|21.73430
21060209001|85.38810|21.71272
21060209101|85.50983|21.60745
21060209201|85.51068|21.61574
21060209301|85.48793|21.58450
21060209401|85.37995|21.54716
21060209402|85.37989|21.54679
21060209501|85.44313|21.58584
21060209502|85.44368|21.58674
21060209601|85.42742|21.57859
21060209602|85.42666|21.57873
21060209701|85.43223|21.60118
21060209901|85.23915|21.71394
21060210001|85.26418|21.69726
21060210101|85.28114|21.69873
21060210201|85.25806|21.65575
21060210301|85.29350|21.67710
21060210302|85.29382|21.67764
21060210304|85.27733|21.63619
21060210401|85.25962|21.68136
21060210402|85.26020|21.68365
21060210601|85.20218|21.69701
21060210602|85.20157|21.69672
21060210701|85.44100|21.61500
21060210801|85.51725|21.41189
21060210901|85.47454|21.62749
21060211004|85.50739|21.59043
21060211005|85.50862|21.59071
21060211101|85.51690|21.58713
21060211102|85.51747|21.58682
21060211103|85.51668|21.58704
21060211201|85.54778|21.57562
21060211501|85.37930|21.62488
21060211701|85.48603|21.59949
21060211801|85.53903|21.56363
21060211901|85.55039|21.56797
21060212101|85.52736|21.60016
21060212401|85.54090|21.55794
21060212402|85.54134|21.55781
21060212403|85.54097|21.55776
21060212701|85.30571|21.80730
21060212702|85.30513|21.80711
21060212703|85.30373|21.80717
21060212801|85.29695|21.81929
21060212901|85.24541|21.78637
21060212902|85.24405|21.78654
21060213001|85.29346|21.82582
21060213101|85.34844|21.74793
21060213102|85.34885|21.74819
21060213301|85.27793|21.81915
21060213401|85.55786|21.61586
21060213501|85.55508|21.63654
21060213502|85.55516|21.63608
21060213601|85.44005|21.68645
21060213801|85.53776|21.59583
21060214101|85.54712|21.61991
21060214201|85.55851|21.61544
21060214301|85.40576|21.48337
21060214302|85.40513|21.48361
21060214401|85.33478|21.51722
21060214501|85.34208|21.48707
21060214601|85.32775|21.52530
21060214602|85.32807|21.52528
21060214701|85.53688|21.59611
21060214702|85.37911|21.50823
21060214901|85.34636|21.50688
21060215001|85.29529|21.63680
21060215101|85.38180|21.56875
21060215301|85.30462|21.62660
21060215401|85.32177|21.61205
21060215701|85.32868|21.57931
21060215801|85.28717|21.63262
21060215802|85.28473|21.63891
21060215901|85.32438|21.56362
21060216001|85.51711|21.65120
21060216101|85.40787|21.67709
21060216201|85.48435|21.63668
21060216301|85.48479|21.64898
21060216402|85.47622|21.63921
21060216501|85.48921|21.69650
21060216602|85.43900|21.68956
21060216701|85.50416|21.67509
21060216801|85.41811|21.69733
21060216901|85.38759|21.69464
21060217001|85.43044|21.70270
21060217301|85.38812|21.72019
21060217401|85.53791|21.56338
21060217601|85.41685|21.62757
21060300101|85.64851|21.96687
21060300102|85.66014|21.97072
21060300201|85.64397|21.98122
21060300202|85.64436|21.97282
21060300301|85.63808|21.95728
21060300401|85.66169|21.95971
21060300501|85.63136|21.95185
21060300601|85.65637|21.97978
21060300701|85.65946|21.98565
21060300801|85.74349|21.95086
21060300802|85.74690|21.94969
21060300901|85.75031|21.93042
21060300902|85.75728|21.93442
21060300903|85.74912|21.93431
21060300904|85.76342|21.93298
21060300905|85.75103|21.93429
21060301001|85.74692|21.93947
21060301201|85.76233|21.95249
21060301301|85.73870|21.94289
21060301401|85.58173|22.02124
21060301501|85.71661|21.88189
21060301502|85.72042|21.88214
21060301504|85.72734|21.88911
21060301601|85.68504|21.87892
21060301602|85.68360|21.87762
21060301701|85.69758|21.87554
21060301702|85.70440|21.87865
21060301801|85.70732|21.88655
21060301901|85.72222|21.86467
21060302101|85.70074|21.86695
21060302201|85.74452|21.89132
21060302301|85.66562|22.07915
21060302401|85.66323|22.05605
21060302501|85.66253|22.06786
21060302502|85.66769|22.06572
21060302503|85.66489|22.06831
21060302504|85.66700|22.06778
21060302505|85.66681|22.06764
21060302507|85.66142|22.06517
21060302601|85.65631|22.03583
21060302701|85.64953|22.08583
21060302702|85.64944|22.08492
21060302801|85.65917|22.05106
21060302901|85.62767|22.06308
21060303001|85.64661|22.06950
21060303101|85.71194|21.96187
21060303201|85.69370|21.94013
21060303301|85.70603|21.94263
21060303501|85.68347|21.94461
21060303601|85.69395|21.95110
21060303701|85.71939|21.97747
21060303801|85.70170|21.93107
21060303901|85.75374|21.83433
21060304001|85.79583|21.85919
21060304201|85.79079|21.86020
21060304202|85.78895|21.85961
21060304203|85.78622|21.86372
21060304301|85.77537|21.84248
21060304302|85.77903|21.83951
21060304401|85.79852|21.85362
21060304501|85.78735|21.84991
21060304601|85.75607|21.88158
21060304701|85.73311|21.86335
21060304704|85.73350|21.86468
21060304801|85.72117|21.84578
21060304901|85.74172|21.84495
21060305001|85.72325|21.83625
21060305101|85.74517|21.85689
21060305201|85.61372|22.07483
21060305301|85.61039|22.05283
21060305401|85.59225|22.05175
21060305502|85.62785|22.07590
21060305601|85.61378|22.06799
21060305701|85.57637|22.06202
21060305801|85.61083|22.04360
21060305901|85.78411|21.88950
21060306001|85.80195|21.88538
21060306101|85.78786|21.89417
21060306102|85.78733|21.89378
21060306103|85.78889|21.89500
21060306201|85.75571|21.88828
21060306301|85.60298|22.00264
21060306302|85.59681|22.00050
21060306303|85.61139|22.00332
21060306401|85.59533|21.99144
21060306402|85.58491|21.99225
21060306501|85.61453|21.98422
21060306502|85.61500|21.98547
21060306503|85.61431|21.97911
21060306601|85.63300|21.98211
21060306801|85.64974|21.95243
21060307001|85.68018|21.95099
21060307101|85.66873|21.94757
21060307202|85.67997|21.96533
21060307203|85.68628|21.96251
21060307204|85.67794|21.96200
21060307205|85.67997|21.96533
21060307206|85.67474|21.96635
21060307301|85.70624|21.97887
21060307501|85.69300|21.97329
21060307601|85.73253|21.93442
21060307701|85.71594|21.94055
21060307802|85.71634|21.92926
21060307803|85.71192|21.92872
21060307901|85.57647|22.04147
21060308001|85.58537|22.05818
21060308202|85.56147|22.03144
21060308203|85.55152|22.03860
21060308301|85.53272|22.04114
21060308401|85.56458|22.04436
21060308501|85.59397|22.07672
21060308601|85.56744|22.07108
21060308701|85.58069|22.07383
21060308801|85.57513|22.08800
21060308901|85.58190|22.08411
21060308902|85.57954|22.08357
21060309201|85.75099|21.92198
21060309301|85.73824|21.91540
21060309302|85.73411|21.91545
21060309402|85.70953|21.91175
21060309501|85.75991|21.89999
21060309502|85.74743|21.89713
21060309601|85.59144|22.02121
21060309701|85.61017|21.93263
21060309901|85.61164|21.94737
21060309902|85.60283|21.94583
21060309903|85.61050|21.94433
21060310001|85.58144|21.96481
21060310101|85.59958|21.94086
21060310301|85.63142|22.02025
21060310302|85.63250|22.02167
21060310303|85.63325|22.02500
21060310401|85.66373|22.02396
21060310501|85.62492|22.03939
21060310502|85.62860|22.04818
21060310503|85.62183|22.04289
21060310504|85.62297|22.04450
21060310601|85.64493|22.02379
21060310701|85.63625|22.03206
21060310702|85.63880|22.03836
21060310801|85.61981|22.04878
21060310901|85.63881|22.00211
21060311001|85.61961|22.02067
21060311002|85.61778|22.02721
21060311101|85.66210|22.00946
21060311201|85.74278|21.96977
21060311302|85.74078|21.97234
21060311303|85.73790|21.96554
21060311304|85.74614|21.97167
21060311501|85.73022|21.96811
21060311601|85.72405|21.95456
21060311701|85.74021|21.95763
21060311801|85.76186|21.96031
21060311901|85.73970|21.97946
21060312001|85.60291|21.97358
21060312101|85.60878|21.96075
21060312102|85.59083|21.96950
21060312103|85.59589|21.95572
21060312104|85.60344|21.96353
21060312105|85.59964|21.96631
21060312106|85.59964|21.96631
21060312201|85.57253|21.98417
21060312301|85.76542|21.85347
21060312501|85.76014|21.86797
21060312601|85.77691|21.87032
21060312602|85.78034|21.86994
21060312603|85.77967|21.87464
21060312701|85.68614|21.98794
21060312702|85.68708|21.98867
21060312703|85.68958|21.99222
21060312801|85.67711|21.98442
21060312901|85.67722|21.99926
21060313101|85.58194|22.04264
21060313102|85.58142|22.03392
21060313201|85.56553|22.00364
21060313301|85.58092|22.00600
21060313401|85.59541|22.03405
21060313501|85.57036|22.01058
21060313601|85.59863|22.01139
21060313701|85.55603|22.01494
21060313801|85.58179|22.02686
21060313901|85.76944|21.90913
21060314001|85.77525|21.94800
21060314101|85.77605|21.91297
21060314201|85.76042|21.91627
21060314202|85.76969|21.92219
21060314203|85.76867|21.91489
21060314301|85.78514|21.93258
21060314302|85.78943|21.92112
21060314501|85.78414|21.94512
21060314601|85.77539|21.93464
21060314602|85.77375|21.93006
21060400101|86.07567|21.07614
21060400102|86.07467|21.07647
21060400201|86.08157|21.07511
21060400301|86.09765|21.09385
21060400401|86.09994|21.07092
21060400501|86.10239|21.10264
21060400601|86.18458|21.06766
21060400701|86.08611|21.08133
21060400801|86.07339|21.17576
21060400802|86.07766|21.17419
21060400901|86.07422|21.17778
21060401001|86.06333|21.18692
21060401002|86.06422|21.18606
21060401101|86.07594|21.19486
21060401102|86.08336|21.20358
21060401201|86.07167|21.20358
21060401301|86.10235|21.21156
21060401401|86.08425|21.18314
21060401402|86.08250|21.18275
21060401501|86.05152|21.17907
21060401601|86.09854|21.17097
21060401701|86.17960|21.11569
21060401801|86.19113|21.10454
21060401901|86.19072|21.12718
21060401902|86.18064|21.13080
21060402101|86.17624|21.14891
21060402201|86.17563|21.11086
21060402202|86.17941|21.10912
21060402301|86.17658|21.12380
21060402401|86.18817|21.12426
21060402402|86.18307|21.12336
21060402501|86.19337|21.09716
21060402551|86.19399|21.10000
21060402601|85.98444|21.22847
21060402602|85.97664|21.24097
21060402603|85.99616|21.22309
21060402701|86.02156|21.19511
21060402801|86.02203|21.20114
21060402802|86.02236|21.20142
21060402851|86.02295|21.20032
21060402901|86.02256|21.25358
21060402902|85.99815|21.25305
21060402903|86.02627|21.25016
21060403001|86.02931|21.19417
21060403101|86.18111|21.07719
21060403201|86.01706|21.23731
21060403202|86.01881|21.23253
21060403203|86.02858|21.23156
21060403204|86.01856|21.22058
21060403301|86.00651|21.21376
21060403302|85.99895|21.21681
21060403303|86.00383|21.21530
21060403401|86.02233|21.14621
21060403501|85.99631|21.16292
21060403502|85.99006|21.16438
21060403601|85.98228|21.13981
21060403702|86.00528|21.14758
21060403901|86.02309|21.14311
21060403902|86.02301|21.14314
21060404101|86.05352|21.16730
21060404102|86.05466|21.16812
21060404103|86.05199|21.16307
21060404104|86.05973|21.16786
21060404105|86.05094|21.16315
21060404106|86.05890|21.16762
21060404201|86.06475|21.15353
21060404301|86.05791|21.15600
21060404401|86.06089|21.17103
21060404501|86.04230|21.16910
21060404601|86.04787|21.16347
21060404801|86.06709|21.08752
21060405001|86.05194|21.08206
21060405002|86.03772|21.08020
21060405003|86.06386|21.08803
21060405004|86.04222|21.09308
21060405401|86.08600|21.09375
21060405501|86.04747|21.07681
21060405601|86.09354|21.09658
21060406001|86.07181|21.10803
21060406101|86.07253|21.09222
21060406301|86.08190|21.06215
21060406401|86.07543|21.03139
21060406403|86.08196|21.01799
21060406501|86.09306|21.05150
21060406701|86.09073|21.05279
21060406901|86.05150|21.02344
21060407101|86.07417|21.21661
21060407201|86.08722|21.26942
21060407202|86.09097|21.26236
21060407203|86.07454|21.26263
21060407301|86.09550|21.24392
21060407302|86.07153|21.24467
21060407401|86.10094|21.27267
21060407501|86.10531|21.23897
21060407601|86.06511|21.25175
21060407701|86.11292|21.23759
21060408002|86.09819|21.25733
21060408003|86.11053|21.25594
21060408101|85.97842|21.18953
21060408102|85.98147|21.20281
21060408103|85.99369|21.19823
21060408104|85.96775|21.19867
21060408201|86.00592|21.16580
21060408202|86.00963|21.16678
21060408203|86.00779|21.16911
21060408204|86.01454|21.16316
21060408205|86.00702|21.16924
21060408301|86.00331|21.18297
21060408401|85.96944|21.21972
21060408501|85.99708|21.19019
21060408601|86.00269|21.19645
21060408701|86.12458|21.11250
21060408801|86.12198|21.10083
21060408802|86.13470|21.09581
21060409001|86.04328|21.19439
21060409101|86.04269|21.23103
21060409103|86.04271|21.23318
21060409104|86.03347|21.23736
21060409105|86.03990|21.24926
21060409201|86.06305|21.21227
21060409202|86.06302|21.20248
21060409301|86.04981|21.19918
21060409401|86.04396|21.20472
21060409601|86.05325|21.22942
21060409701|86.12986|21.13297
21060409901|86.12113|21.13739
21060410001|86.10542|21.13388
21060410101|86.09467|21.16257
21060410201|86.08823|21.15076
21060410301|86.11437|21.15226
21060410401|86.08078|21.15704
21060410402|86.08122|21.15708
21060410501|86.09118|21.11619
21060410502|86.09071|21.12258
21060410601|86.08703|21.14472
21060410602|86.09125|21.13958
21060410603|86.08936|21.14447
21060410701|86.07242|21.12347
21060410801|86.11523|21.16721
21060410901|86.16574|21.12434
21060411001|86.14119|21.12524
21060411002|86.14600|21.12522
21060411201|86.04692|21.03725
21060411202|86.03924|21.04726
21060411203|86.04938|21.03829
21060411301|86.05958|21.05836
21060411302|86.06283|21.06049
21060411303|86.05961|21.05833
21060411401|86.05881|21.06808
21060411501|85.97042|21.18089
21060411601|85.94323|21.13755
21060411701|85.95004|21.16788
21060411702|85.95065|21.16781
21060411801|85.95467|21.13632
21060411901|85.93747|21.17033
21060412002|85.96456|21.17102
21060412101|85.96119|21.15228
21060412102|85.96032|21.15241
21060412103|85.97321|21.15117
21060412301|85.96156|21.16133
21060412501|86.12539|21.07789
21060412502|86.12640|21.07439
21060412801|86.11247|21.05897
21060412901|86.10433|21.06886
21060413001|86.10881|21.09781
21060413101|86.11103|21.07073
21060413102|86.11302|21.07006
21060413103|86.11418|21.07041
21060413301|86.11850|21.08631
21060413401|86.15263|21.12070
21060413501|86.13617|21.11878
21060413572|86.11467|21.12205
21060413601|86.19904|21.08459
21060413701|86.18762|21.09755
21060413801|86.17492|21.09139
21060413871|86.17500|21.09131
21060413901|86.17313|21.10255
21060414201|86.19567|21.06761
21060414301|86.17654|21.07963
21060414401|86.19961|21.07247
21060414402|86.20006|21.08189
21060414601|86.03130|21.18597
21060414701|86.02919|21.16014
21060414801|86.03100|21.18214
21060414802|86.03419|21.17747
21060414803|86.03986|21.18131
21060414901|86.02422|21.17664
21060415001|86.16838|21.07280
21060415101|86.13950|21.08194
21060415201|86.16800|21.09394
21060415301|86.15631|21.10667
21060415401|86.16583|21.07289
21060415402|86.16363|21.07592
21060415403|86.16321|21.07808
21060415501|86.14072|21.09494
21060415601|86.16108|21.07567
21060415701|86.16097|21.10389
21060415801|86.15786|21.09989
21060415901|86.16469|21.06561
21060416001|86.15117|21.07686
21060416002|86.15133|21.07656
21060416101|86.14672|21.07997
21060500101|85.90639|21.45497
21060500102|85.90531|21.45361
21060500201|85.93939|21.47881
21060500202|85.93247|21.48195
21060500301|85.89128|21.45764
21060500401|85.84121|21.44627
21060500402|85.84021|21.45353
21060500403|85.91407|21.50602
21060500501|85.89519|21.42842
21060500601|85.91553|21.47189
21060500701|85.86972|21.48750
21060500703|85.86672|21.48853
21060500801|85.88147|21.47694
21060500901|85.88828|21.48883
21060500902|85.88986|21.48297
21060501001|85.84749|21.47936
21060501101|85.84522|21.46669
21060501201|85.86047|21.47111
21060501301|85.68819|21.51422
21060501402|85.72831|21.53556
21060501403|85.72342|21.54639
21060501501|85.81076|21.39874
21060501601|85.80029|21.38675
21060501701|85.82986|21.37889
21060501801|85.81593|21.38269
21060501901|85.80400|21.37035
21060502001|85.82829|21.39342
21060502101|85.81464|21.36223
21060502201|85.80317|21.40432
21060502401|85.81711|21.42269
21060502402|85.81726|21.42445
21060502403|85.81754|21.42152
21060502501|85.82161|21.43647
21060502601|85.80025|21.42825
21060502701|85.80664|21.41594
21060502801|85.66569|21.54242
21060502802|85.68692|21.53169
21060502901|85.67933|21.55003
21060503001|85.66953|21.51014
21060503101|85.65889|21.55850
21060503201|85.80617|21.56603
21060503203|85.80260|21.56188
21060503301|85.82683|21.55611
21060503302|85.82664|21.55539
21060503401|85.82322|21.57186
21060503501|85.70661|21.41806
21060503502|85.70103|21.41597
21060503601|85.69087|21.40201
21060503701|85.66353|21.39567
21060503801|85.71600|21.41003
21060503901|85.83552|21.49782
21060503902|85.83167|21.49733
21060503903|85.83217|21.49856
21060503904|85.83044|21.49659
21060504001|85.85767|21.50683
21060504101|85.83360|21.48208
21060504201|85.84808|21.49558
21060504301|85.88601|21.42915
21060504402|85.88146|21.43506
21060504403|85.87761|21.43184
21060504501|85.86671|21.44745
21060504601|85.87951|21.44736
21060504701|85.87117|21.42122
21060504801|85.87964|21.46331
21060504901|85.83791|21.51545
21060505001|85.83004|21.50710
21060505002|85.83074|21.52235
21060505101|85.81811|21.49979
21060505201|85.80211|21.50642
21060505401|85.78169|21.48858
21060505501|85.81286|21.52567
21060505601|85.80144|21.53942
21060505701|85.79341|21.52064
21060505803|85.78214|21.52108
21060505901|85.77022|21.54193
21060506001|85.77333|21.50017
21060506101|85.85343|21.52733
21060506201|85.84883|21.55856
21060506301|85.86003|21.54530
21060506401|85.89003|21.53183
21060506502|85.86775|21.53011
21060506701|85.86536|21.55517
21060506801|85.83572|21.36064
21060506901|85.87169|21.39106
21060506902|85.87314|21.39067
21060507101|85.88746|21.39481
21060507102|85.88713|21.40015
21060507103|85.88569|21.38783
21060507104|85.89319|21.39161
21060507201|85.84589|21.38003
21060507301|85.88561|21.40392
21060507302|85.88197|21.40281
21060507303|85.87365|21.40458
21060507501|85.85640|21.44329
21060507601|85.72458|21.48294
21060507701|85.81184|21.44688
21060507801|85.82791|21.44968
21060507901|85.85050|21.45690
21060508001|85.69734|21.46010
21060508101|85.71664|21.46126
21060508102|85.67725|21.44425
21060508201|85.71383|21.46131
21060508301|85.69687|21.46882
21060508302|85.69358|21.47011
21060508303|85.69642|21.46533
21060508401|85.72769|21.41928
21060508502|85.72204|21.44673
21060508601|85.70192|21.43464
21060508701|85.71889|21.43597
21060508801|85.70714|21.43831
21060508901|85.71406|21.42173
21060509201|85.75975|21.54283
21060509301|85.73802|21.56890
21060509302|85.71054|21.56058
21060509401|85.78631|21.55319
21060509501|85.72119|21.58742
21060509601|85.76531|21.56322
21060509602|85.77214|21.56203
21060509604|85.76974|21.55413
21060509701|85.76745|21.46992
21060509801|85.73686|21.48150
21060509802|85.73835|21.48927
21060509901|85.77947|21.45189
21060510101|85.73444|21.44917
21060510201|85.73242|21.46203
21060510401|85.71805|21.47977
21060510501|85.73647|21.49853
21060510601|85.74995|21.52321
21060510701|85.71644|21.49744
21060510801|85.71433|21.51822
21060510901|85.80739|21.47914
21060511001|85.78315|21.47397
21060511101|85.82086|21.45889
21060511103|85.82581|21.46473
21060511104|85.81950|21.45856
21060511105|85.81461|21.45831
21060511201|85.82200|21.58892
21060511301|85.82649|21.60881
21060511401|85.84536|21.58922
21060511501|85.84717|21.60708
21060511601|85.82840|21.59254
21060511701|85.68133|21.50083
21060511801|85.69977|21.47461
21060511901|85.68489|21.48506
21060511902|85.67621|21.48506
21060512001|85.84886|21.43531
21060512101|85.85986|21.39904
21060512201|85.84647|21.39428
21060512301|85.86801|21.41224
21060512603|85.85311|21.41675
21060512701|85.74228|21.58888
21060512801|85.76407|21.59481
21060512901|85.78530|21.60354
21060513001|85.76197|21.60211
21060513101|85.78514|21.58906
21060513201|85.75506|21.58953
21060513301|85.77867|21.62211
21060513302|85.77037|21.62336
21060513501|85.77842|21.57326
21060513502|85.77997|21.57953
21060513503|85.77568|21.57984
21060513701|85.93817|21.38025
21060513702|85.93388|21.37826
21060513801|85.88103|21.41889
21060513901|85.88494|21.41390
21060513902|85.88791|21.42096
21060513905|85.88829|21.42000
21060514001|85.97008|21.37497
21060514002|85.98572|21.36842
21060514101|85.90657|21.39786
21060514102|85.90749|21.38944
21060514103|85.89519|21.40979
21060514104|85.90403|21.40068
21060600102|85.69485|21.31444
21060600401|85.72187|21.30274
21060600402|85.71671|21.30002
21060600501|85.67987|21.30275
21060600502|85.68061|21.31190
21060600601|85.71305|21.31035
21060600801|85.67800|21.26034
21060600901|85.70150|21.29414
21060601001|85.67724|21.26549
21060601201|85.77531|21.18744
21060601601|85.78797|21.17996
21060601701|85.80592|21.17554
21060601702|85.80632|21.18303
21060601901|85.78247|21.15236
21060602201|85.80239|21.18892
21060602301|85.79328|21.12353
21060602501|85.76684|21.18126
21060602601|85.67144|21.46650
21060602701|85.65539|21.49822
21060602801|85.64629|21.51977
21060602901|85.75587|21.30341
21060603001|85.65008|21.48192
21060603201|85.86571|21.26407
21060603204|85.86851|21.24414
21060603205|85.87173|21.25006
21060603207|85.87477|21.26571
21060603208|85.84632|21.28984
21060603209|85.84513|21.28483
21060603210|85.87464|21.27055
21060603301|85.89067|21.24650
21060603401|85.89715|21.29027
21060603501|85.89822|21.27575
21060603503|85.91344|21.29416
21060603601|85.74011|21.31158
21060603701|85.72628|21.31700
21060603702|85.72736|21.31808
21060603703|85.72628|21.31700
21060603801|85.74181|21.32017
21060603901|85.75829|21.31156
21060604101|85.72922|21.31836
21060604201|85.64058|21.39508
21060604202|85.64886|21.40634
21060604301|85.64108|21.41744
21060604302|85.65386|21.43060
21060604401|85.65481|21.39211
21060604503|85.61494|21.37816
21060604551|85.61899|21.38330
21060604801|85.83067|21.11135
21060604803|85.82952|21.12446
21060604804|85.83276|21.11068
21060605001|85.86209|21.33116
21060605002|85.86283|21.33467
21060605101|85.83411|21.32017
21060605102|85.84353|21.33592
21060605201|85.86814|21.29781
21060605301|85.89465|21.31737
21060605302|85.89482|21.30959
21060605303|85.88936|21.32320
21060605402|85.81914|21.31111
21060605403|85.82344|21.31118
