SCHCD|LatitudeDeg|LatitudeMin|LatitudeSec|LongitudeDeg|LongitudeMin|LongitudeSec
21131000701|21|0|26|85|52|33
21131000801|21|1|32|85|53|22
21131000802|21|1|13|85|53|22
21131000901|20|59|28|85|52|20
21131001001|21|0|58|85|52|15
21131001002|0|0|0|0|0|0
21131001101|20|59|17|85|59|43
21131001102|20|59|50|86|0|15
21131001172|20|59|13|85|59|57
21131001201|20|58|48|86|0|59
21131001301|20|51|44|85|54|59
21131001401|20|51|31|85|55|37
21131001402|20|51|3|85|55|31
21131001403|20|51|19|85|55|38
21131001501|20|52|5|85|54|39
21131001601|20|51|38|85|55|20
21131001702|21|4|14|85|44|13
21131001801|21|0|20|85|43|29
21131001901|21|5|39|85|44|7
21131002101|21|4|45|85|42|16
21131002102|0|0|0|0|0|0
21131002201|21|3|18|85|47|0
21131002401|21|3|31|85|44|13
21131002601|20|59|45|85|58|18
21131002802|20|59|46|85|57|35
21131002901|20|57|17|85|51|7
21131003001|20|58|32|85|53|23
21131003002|20|58|36|85|52|50
21131003201|20|57|45|85|51|42
21131003202|20|57|45|85|52|9
21131003301|20|56|52|85|51|40
21131003302|20|56|19|85|52|24
21131003401|20|58|4|85|58|41
21131003402|20|57|6|85|58|40
21131003403|20|57|52|85|59|48
21131003404|20|58|3|85|59|44
21131003405|21|5|23|85|41|41
21131003406|0|0|0|0|0|0
21131003601|20|56|55|85|59|38
21131003701|20|53|34|85|56|23
21131003801|20|52|50|85|56|28
21131003902|20|52|30|85|57|30
21131003953|20|52|37|85|56|11
21131004001|20|52|40|85|56|49
21131004002|20|59|10|85|49|26
21131004101|20|54|23|85|58|26
21131004102|20|54|16|85|58|23
21131004201|20|53|56|85|57|24
21131004202|20|53|7|85|57|32
21131004204|20|53|27|85|57|17
21131004301|20|53|21|85|57|45
21131004302|20|55|5|85|57|41
21131004501|21|3|2|85|47|34
21131004652|21|1|36|85|46|35
21131004701|21|2|19|85|49|2
21131004801|20|54|46|85|54|47
21131004802|20|59|12|85|47|13
21131004901|20|59|19|85|48|48
21131005001|20|59|38|85|48|22
21131005101|21|0|4|85|49|7
21131005201|20|59|24|85|49|51
21131005301|20|58|25|85|48|13
21131005302|20|58|26|85|48|21
21131005401|21|0|48|85|50|16
21131005402|20|58|44|85|48|2
21131005601|21|3|16|85|51|39
21131005602|21|3|39|85|51|44
21131005603|0|0|0|0|0|0
21131005701|21|3|37|85|50|39
21131005801|21|3|57|85|48|49
21131005901|21|3|18|85|49|51
21131006001|21|4|10|85|55|49
21131006101|20|54|49|85|56|38
21131006201|20|56|19|85|56|13
21131006202|20|56|12|85|56|11
21131006301|20|55|48|85|55|15
21131006302|20|56|24|85|53|35
21131006401|20|55|36|85|57|43
21131006403|0|0|0|0|0|0
21131006501|20|57|29|85|49|22
21131006601|20|58|60|85|51|18
21131006802|20|58|2|85|50|39
21131006872|20|58|33|85|50|18
21131006901|20|58|14|85|51|6
21131007101|20|56|56|85|56|10
21131007102|20|59|57|85|54|37
21131007401|21|6|36|85|47|13
21131007402|21|8|18|85|41|36
21131007403|21|0|59|85|54|17
21131007501|21|0|33|85|53|57
21131007502|21|0|8|85|53|52
21131007702|20|51|36|85|56|52
21131007703|20|51|57|85|56|47
21131007801|20|50|21|85|56|30
21131007901|20|52|11|85|55|39
21131008001|20|57|53|85|57|39
21131008101|20|0|33|85|48|49
21131008102|20|58|10|85|57|43
21131008201|20|56|46|85|57|55
21131008301|21|0|12|85|51|45
21131008501|20|59|52|85|51|40
21131008601|21|0|57|85|50|42
21131008602|21|1|7|85|50|49
21131008701|20|53|57|85|59|29
21131008702|20|53|47|85|59|35
21131008703|20|53|47|85|59|35
21131008801|20|53|55|86|0|19
21131008802|20|53|44|86|0|18
21131008901|20|54|30|85|59|57
21131008902|20|54|48|86|0|25
21131009001|20|54|24|85|58|49
21131009201|20|59|22|85|43|48
21131009301|21|0|30|85|47|34
21131009401|21|0|2|85|44|32
21131009403|20|59|37|85|44|41
21131009473|21|0|56|85|44|28
21131009474|0|0|0|0|0|0
21131009501|21|3|37|85|50|39
21131009601|21|0|13|85|46|20
21131009701|20|59|43|85|45|15
21131009801|20|59|59|85|56|42
21131009802|21|0|29|85|55|42
21131009803|21|0|47|85|56|35
21131009804|21|0|18|85|56|31
21131009901|20|59|52|85|56|22
21131009903|20|59|54|85|57|30
21131009904|20|59|52|85|56|58
21131010001|20|57|49|86|1|58
21131010102|20|58|33|86|2|1
21131010201|20|59|40|86|2|13
21131010301|20|58|28|85|54|43
21131010303|20|58|47|85|54|35
21131010304|20|58|23|85|56|2
21131010402|20|55|33|85|54|11
21131010403|20|55|33|85|53|9
21131010405|20|57|4|85|59|7
21131010407|20|55|31|85|53|35
21131010408|20|55|7|85|55|9
21131010409|20|55|19|85|55|8
21131010410|20|57|48|85|53|55
21131010455|20|57|30|85|54|51
21131010456|20|58|14|85|54|55
21131010501|20|55|47|85|55|49
21131010601|20|59|47|85|58|46
21131010602|20|59|14|85|59|0
21131010901|20|58|4|85|49|8
21131011001|21|2|56|85|45|13
21131011101|20|56|2|85|57|23
21131011201|20|58|19|85|52|23
21131011301|20|56|45|85|52|43
21131011401|21|0|9|85|49|58
21131011601|20|59|39|85|44|12
21131011701|20|51|42|85|59|23
21131011801|20|53|30|85|57|33
21131011901|21|0|21|85|53|13
21131012001|20|57|59|85|54|43
21131012101|20|56|19|85|50|1
21131012102|20|56|29|85|51|0
21131200101|26|54|19|86|8|51
21131200102|20|54|58|86|5|33
21131200401|20|58|35|86|9|21
21131200501|20|56|42|86|8|7
21131200601|21|1|31|86|13|36
21131200602|21|0|42|86|14|46
21131200603|0|0|0|0|0|0
21131200701|20|59|3|86|11|46
21131200702|20|57|42|86|7|24
21131200874|20|61|99|86|7|9
21131200901|20|53|50|86|14|28
21131201001|20|57|37|86|11|7
21131201002|21|1|56|86|15|38
21131201004|20|57|27|86|6|55
21131201101|20|58|49|86|13|44
21131201401|20|57|46|86|11|15
21131201501|20|51|17|86|12|17
21131201601|20|51|26|86|12|35
21131201602|20|57|8|86|6|7
21131201701|20|52|51|86|12|24
21131201801|20|58|31|86|8|58
21131201902|20|59|31|86|13|43
21131202002|21|0|40|86|9|19
21131202101|20|58|45|86|11|21
21131202201|20|56|56|86|16|36
21131202301|20|59|28|86|13|49
21131202302|20|54|26|86|8|4
21131202401|21|3|3|86|5|54
21131202501|20|59|48|86|12|9
21131202601|20|56|23|86|8|55
21020600101|21|31|92|83|52|43
21020600102|0|0|0|0|0|0
21020600202|21|31|92|83|62|43
21020600203|21|83|92|83|52|43
21020600301|0|0|0|0|0|0
21020600402|0|0|0|0|0|0
21020600502|21|91|0|84|2|0
21020600503|0|0|0|0|0|0
21020600504|0|0|0|0|0|0
21020600505|0|0|0|0|0|0
21020600601|0|0|0|0|0|0
21020600701|21|83|92|83|52|43
21020600702|0|0|0|0|0|0
21020601102|0|0|0|0|0|0
21020601201|0|0|0|0|0|0
21020601301|0|0|0|0|0|0
21020601401|0|0|0|0|0|0
21020601501|0|0|0|0|0|0
21020601601|0|0|0|0|0|0
21020601602|0|0|0|0|0|0
21020700101|0|0|0|0|0|0
21020700102|0|0|0|0|0|0
21020700201|0|0|0|0|0|0
21020700202|0|0|0|0|0|0
21020700203|0|0|0|0|0|0
21020700402|0|0|0|0|0|0
21020700403|0|0|0|0|0|0
21020700502|0|0|0|0|0|0
21020700503|0|0|0|0|0|0
21020700602|0|0|0|0|0|0
21020700603|0|0|0|0|0|0
21020700701|0|0|0|0|0|0
21020700702|0|0|0|0|0|0
21020700801|0|0|0|0|0|0
21020700802|0|0|0|0|0|0
21020701001|0|0|0|0|0|0
21020701002|0|0|0|0|0|0
21020701003|0|0|0|0|0|0
21020701004|0|0|0|0|0|0
21020701005|0|0|0|0|0|0
21020701101|0|0|0|0|0|0
21020701102|0|0|0|0|0|0
21020701103|0|0|0|0|0|0
21020701202|0|0|0|0|0|0
21020701203|0|0|0|0|0|0
21020701301|0|0|0|0|0|0
21020701401|0|0|0|0|0|0
21020701402|0|0|0|0|0|0
21020701403|0|0|0|0|0|0
21020701404|0|0|0|0|0|0
21020701501|0|0|0|0|0|0
21020701502|0|0|0|0|0|0
21020701503|0|0|0|0|0|0
21020701601|0|0|0|0|0|0
21020701602|0|0|0|0|0|0
21020701801|0|0|0|0|0|0
21020701802|0|0|0|0|0|0
21020701803|0|0|0|0|0|0
21020702001|0|0|0|0|0|0
21020702005|0|0|0|0|0|0
21020702201|0|0|0|0|0|0
21020702301|0|0|0|0|0|0
21020702302|0|0|0|0|0|0
21020702303|0|0|0|0|0|0
21020702304|0|0|0|0|0|0
21020702305|0|0|0|0|0|0
21020702306|0|0|0|0|0|0
21020100101|0|0|0|0|0|0
21020100102|0|0|0|0|0|0
21020100201|0|0|0|0|0|0
21020100301|0|0|0|0|0|0
21020100302|0|0|0|0|0|0
21020100401|0|0|0|0|0|0
21020100402|0|0|0|0|0|0
21020100501|0|0|0|0|0|0
21020100502|0|0|0|0|0|0
21020100601|0|0|0|0|0|0
21020100701|0|0|0|0|0|0
21020100702|0|0|0|0|0|0
21020100801|0|0|0|0|0|0
21020101001|0|0|0|0|0|0
21020101101|0|0|0|0|0|0
21020101201|0|0|0|0|0|0
21020101301|0|0|0|0|0|0
21020101401|0|0|0|0|0|0
21020101501|0|0|0|0|0|0
21020101601|0|0|0|0|0|0
21020101602|0|0|0|0|0|0
21020101701|0|0|0|0|0|0
21020101802|0|0|0|0|0|0
21020101803|0|0|0|0|0|0
21020101804|0|0|0|0|0|0
21020101901|0|0|0|0|0|0
21020102001|0|0|0|0|0|0
21020102101|0|0|0|0|0|0
21020102201|0|0|0|0|0|0
21020102501|0|0|0|0|0|0
21020102601|0|0|0|0|0|0
21020102701|0|0|0|0|0|0
21020102702|21|52|0|83|59|0
21020102703|0|0|0|0|0|0
21020102704|0|0|0|0|0|0
21020102705|0|0|0|0|0|0
21020102706|0|0|0|0|0|0
21020102707|0|0|0|0|0|0
21020102801|0|0|0|0|0|0
21020102901|21|47|38|83|59|6
21020102902|0|0|0|0|0|0
21020102903|0|0|0|0|0|0
21020102904|0|0|0|0|0|0
21020103001|0|0|0|0|0|0
21020103002|0|0|0|0|0|0
21020103101|0|0|0|0|0|0
21020103102|0|0|0|0|0|0
21020103301|0|0|0|0|0|0
21020103401|0|0|0|0|0|0
21020103502|0|0|0|0|0|0
21020103503|0|0|0|0|0|0
21020103601|0|0|0|0|0|0
21020103701|0|0|0|0|0|0
21020103901|0|0|0|0|0|0
21020104001|0|0|0|0|0|0
21020104002|0|0|0|0|0|0
21020104101|0|0|0|0|0|0
21020104102|21|45|0|83|46|0
21020104301|0|0|0|0|0|0
21020104401|0|0|0|0|0|0
21020104501|0|0|0|0|0|0
21020104601|0|0|0|0|0|0
21020104801|0|0|0|0|0|0
21020104802|0|0|0|0|0|0
21020104901|0|0|0|0|0|0
21020104902|0|0|0|0|0|0
21020105001|0|0|0|0|0|0
21020105003|0|0|0|0|0|0
21020105004|0|0|0|0|0|0
21020105101|0|0|0|0|0|0
21020105201|0|0|0|0|0|0
21020105302|0|0|0|0|0|0
21020105401|0|0|0|0|0|0
21020105402|0|0|0|0|0|0
21020105502|0|0|0|0|0|0
21020105601|0|0|0|0|0|0
21020105602|0|0|0|0|0|0
21020105701|0|0|0|0|0|0
21020105702|0|0|0|0|0|0
21020105801|0|0|0|0|0|0
21020105802|0|0|0|0|0|0
21020105803|0|0|0|0|0|0
21020105805|0|0|0|0|0|0
21020105806|0|0|0|0|0|0
21020106001|0|0|0|0|0|0
21020106101|0|0|0|0|0|0
21020106102|0|0|0|0|0|0
21020106103|0|0|0|0|0|0
21020106104|0|0|0|0|0|0
21020106201|0|0|0|0|0|0
21020106301|0|0|0|0|0|0
21020106501|0|0|0|0|0|0
21020106601|0|0|0|0|0|0
21020106701|0|0|0|0|0|0
21020106803|0|0|0|0|0|0
21020106804|0|0|0|0|0|0
21020106805|0|0|0|0|0|0
21020106806|0|0|0|0|0|0
21020106901|0|0|0|0|0|0
21020107001|0|0|0|0|0|0
21020107002|0|0|0|0|0|0
21020107003|0|0|0|0|0|0
21020107101|0|0|0|0|0|0
21020107102|0|0|0|0|0|0
21020107103|21|83|0|84|2|0
21020107104|21|83|0|84|2|0
21020107201|0|0|0|0|0|0
21020107202|0|0|0|0|0|0
21020107301|0|0|0|0|0|0
21020107401|0|0|0|0|0|0
21020800101|0|0|0|0|0|0
21020800102|0|0|0|0|0|0
21020800104|0|0|0|0|0|0
21020800105|0|0|0|0|0|0
21020800107|0|0|0|0|0|0
21020800108|0|0|0|0|0|0
21020800201|0|0|0|0|0|0
21020800204|0|0|0|0|0|0
21020800205|0|0|0|0|0|0
21020800206|0|0|0|0|0|0
21020800301|0|0|0|0|0|0
21020800302|0|0|0|0|0|0
21020800401|0|0|0|0|0|0
21020800402|0|0|0|0|0|0
21020800501|0|0|0|0|0|0
21020800502|0|0|0|0|0|0
21020800504|0|0|0|0|0|0
21020800601|0|0|0|0|0|0
21020800603|0|0|0|0|0|0
21020800702|0|0|0|0|0|0
21020800703|0|0|0|0|0|0
21020800704|0|0|0|0|0|0
21020800801|0|0|0|0|0|0
21020800802|0|0|0|0|0|0
21020800803|0|0|0|0|0|0
21020800805|0|0|0|0|0|0
21020800901|0|0|0|0|0|0
21020800902|0|0|0|0|0|0
21020800903|0|0|0|0|0|0
21020800904|0|0|0|0|0|0
21020801101|0|0|0|0|0|0
21020801102|0|0|0|0|0|0
21020801103|0|0|0|0|0|0
21020801104|0|0|0|0|0|0
21020801201|0|0|0|0|0|0
21020801202|0|0|0|0|0|0
21020801203|0|0|0|0|0|0
21020801204|0|0|0|0|0|0
21020801301|0|0|0|0|0|0
21020801302|0|0|0|0|0|0
21020801303|0|0|0|0|0|0
21020801304|0|0|0|0|0|0
21020801305|0|0|0|0|0|0
21020801307|0|0|0|0|0|0
21020801308|0|0|0|0|0|0
21020801401|0|0|0|0|0|0
21020801402|21|51|0|84|3|0
21020801501|21|85|0|84|3|0
21020801502|21|85|0|84|3|0
21020801503|21|85|0|84|3|0
21020801505|0|0|0|0|0|0
21020801506|0|0|0|0|0|0
21020801507|0|0|0|0|0|0
21020801508|0|0|0|0|0|0
21020801601|0|0|0|0|0|0
21020801602|0|0|0|0|0|0
21020801702|0|0|0|0|0|0
21020801703|0|0|0|0|0|0
21020801801|21|85|0|84|3|0
21020801901|0|0|0|0|0|0
21020801903|0|0|0|0|0|0
21020802001|0|0|0|0|0|0
21020802002|0|0|0|0|0|0
21020802003|0|0|0|0|0|0
21020802005|0|0|0|0|0|0
21020802101|0|0|0|0|0|0
21020802102|0|0|0|0|0|0
21020802103|0|0|0|0|0|0
21020802201|0|0|0|0|0|0
21020802301|0|0|0|0|0|0
21020802302|0|0|0|0|0|0
21020200101|0|0|0|0|0|0
21020200103|0|0|0|0|0|0
21020200104|0|0|0|0|0|0
21020200105|0|0|0|0|0|0
21020200106|0|0|0|0|0|0
21020200107|0|0|0|0|0|0
21020200108|0|0|0|0|0|0
21020200109|0|0|0|0|0|0
21020200110|0|0|0|0|0|0
21020200111|0|0|0|0|0|0
21020200301|0|0|0|0|0|0
21020200401|0|0|0|0|0|0
21020200402|0|0|0|0|0|0
21020200501|0|0|0|0|0|0
21020200601|0|0|0|0|0|0
21020200602|0|0|0|0|0|0
21020200701|0|0|0|0|0|0
21020200702|0|0|0|0|0|0
21020200703|0|0|0|0|0|0
21020200802|0|0|0|0|0|0
21020200901|0|0|0|0|0|0
21020201001|0|0|0|0|0|0
21020201101|0|0|0|0|0|0
21020201201|0|0|0|0|0|0
21020201202|0|0|0|0|0|0
21020201204|0|0|0|0|0|0
21020201301|0|0|0|0|0|0
21020201401|0|0|0|0|0|0
21020201402|0|0|0|0|0|0
21020201501|0|0|0|0|0|0
21020201601|0|0|0|0|0|0
21020201602|0|0|0|0|0|0
21020201701|0|0|0|0|0|0
21020201802|0|0|0|0|0|0
21020201901|0|0|0|0|0|0
21020202001|0|0|0|0|0|0
21020202101|0|0|0|0|0|0
21020202201|0|0|0|0|0|0
21020202301|0|0|0|0|0|0
21020202302|0|0|0|0|0|0
21020202304|0|0|0|0|0|0
21020202401|0|0|0|0|0|0
21020202501|0|0|0|0|0|0
21020202602|0|0|0|0|0|0
21020202603|0|0|0|0|0|0
21020202605|0|0|0|0|0|0
21020202606|0|0|0|0|0|0
21020202801|0|0|0|0|0|0
21020202802|0|0|0|0|0|0
21020202901|0|0|0|0|0|0
21020203003|0|0|0|0|0|0
21020203101|0|0|0|0|0|0
21020203102|0|0|0|0|0|0
21020203103|0|0|0|0|0|0
21020203104|0|0|0|0|0|0
21020203106|0|0|0|0|0|0
21020203107|0|0|0|0|0|0
21020203110|0|0|0|0|0|0
21020203111|0|0|0|0|0|0
21020203201|0|0|0|0|0|0
21020203202|0|0|0|0|0|0
21020203203|0|0|0|0|0|0
21020203301|0|0|0|0|0|0
21020203302|0|0|0|0|0|0
21020203303|0|0|0|0|0|0
21020203304|0|0|0|0|0|0
21020203305|0|0|0|0|0|0
21020203501|0|0|0|0|0|0
21020203601|0|0|0|0|0|0
21020203603|0|0|0|0|0|0
21020203604|0|0|0|0|0|0
21020203605|0|0|0|0|0|0
21020203701|0|0|0|0|0|0
21020203702|0|0|0|0|0|0
21020203703|0|0|0|0|0|0
21020203801|0|0|0|0|0|0
21020203901|0|0|0|0|0|0
21020204001|0|0|0|0|0|0
21020204201|0|0|0|0|0|0
21020204203|0|0|0|0|0|0
21020204204|0|0|0|0|0|0
21020300102|0|0|0|0|0|0
21020300202|0|0|0|0|0|0
21020300301|0|0|0|0|0|0
21020300302|21|50|10|84|14|32
21020300303|0|0|0|0|0|0
21020300304|0|0|0|0|0|0
21020300501|0|0|0|0|0|0
21020300502|0|0|0|0|0|0
21020300503|0|0|0|0|0|0
21020300601|0|0|0|0|0|0
21020300603|0|0|0|0|0|0
21020300604|0|0|0|0|0|0
21020300701|0|0|0|0|0|0
21020300901|0|0|0|0|0|0
21020301001|0|0|0|0|0|0
21020301002|0|0|0|0|0|0
21020301201|0|0|0|0|0|0
21020301301|0|0|0|0|0|0
21020301401|0|0|0|0|0|0
21020301501|0|0|0|0|0|0
21020301502|0|0|0|0|0|0
21020301503|0|0|0|0|0|0
21020301504|0|0|0|0|0|0
21020301505|0|0|0|0|0|0
21020301601|0|0|0|0|0|0
21020301701|0|0|0|0|0|0
21020301802|0|0|0|0|0|0
21020301803|0|0|0|0|0|0
21020301901|0|0|0|0|0|0
21020302101|0|0|0|0|0|0
21020302201|0|0|0|0|0|0
21020302301|0|0|0|0|0|0
21020302401|0|0|0|0|0|0
21020302402|0|0|0|0|0|0
21020302403|0|0|0|0|0|0
21020302404|0|0|0|0|0|0
21020302405|0|0|0|0|0|0
21020302406|0|0|0|0|0|0
21020302501|0|0|0|0|0|0
21020302601|0|0|0|0|0|0
21020302602|0|0|0|0|0|0
21020302603|0|0|0|0|0|0
21020302702|0|0|0|0|0|0
21020302703|0|0|0|0|0|0
21020302901|0|0|0|0|0|0
21020303001|0|0|0|0|0|0
21020303101|0|0|0|0|0|0
21020303201|0|0|0|0|0|0
21020303202|0|0|0|0|0|0
21020303203|0|0|0|0|0|0
21020303204|0|0|0|0|0|0
21020303301|0|0|0|0|0|0
21020303302|0|0|0|0|0|0
21020303303|0|0|0|0|0|0
21020303304|0|0|0|0|0|0
21020303305|0|0|0|0|0|0
21020303401|0|0|0|0|0|0
21020303501|0|0|0|0|0|0
21020303601|0|0|0|0|0|0
21020303602|0|0|0|0|0|0
21020303603|0|0|0|0|0|0
21020303604|0|0|0|0|0|0
21020303605|0|0|0|0|0|0
21020303701|0|0|0|0|0|0
21020303901|21|48|84|0|0|0
21020303902|21|51|0|84|10|0
21020304001|0|0|0|0|0|0
21020304102|0|0|0|0|0|0
21020304201|0|0|0|0|0|0
21020304202|0|0|0|0|0|0
21020304204|0|0|0|0|0|0
21020304205|0|0|0|0|0|0
21020304206|0|0|0|0|0|0
21020304207|0|0|0|0|0|0
21020304301|0|0|0|0|0|0
21020304401|0|0|0|0|0|0
21020304501|0|0|0|0|0|0
21020304701|0|0|0|0|0|0
21020304702|0|0|0|0|0|0
21020304705|0|0|0|0|0|0
21020304707|0|0|0|0|0|0
21020304708|0|0|0|0|0|0
21020304710|0|0|0|0|0|0
21020304711|0|0|0|0|0|0
21020304801|0|0|0|0|0|0
21020400101|0|0|0|0|0|0
21020400102|0|0|0|0|0|0
21020400103|0|0|0|0|0|0
21020400104|0|0|0|0|0|0
21020400201|0|0|0|0|0|0
21020400301|0|0|0|0|0|0
21020400401|0|0|0|0|0|0
21020400501|0|0|0|0|0|0
21020400601|0|0|0|0|0|0
21020400701|0|0|0|0|0|0
21020400703|0|0|0|0|0|0
21020400704|0|0|0|0|0|0
21020400705|0|0|0|0|0|0
21020400706|0|0|0|0|0|0
21020400801|0|0|0|0|0|0
21020400901|0|0|0|0|0|0
21020401001|0|0|0|0|0|0
21020401002|0|0|0|0|0|0
21020401003|0|0|0|0|0|0
21020401004|0|0|0|0|0|0
21020401101|0|0|0|0|0|0
21020401202|0|0|0|0|0|0
21020401203|0|0|0|0|0|0
21020401301|0|0|0|0|0|0
21020401401|0|0|0|0|0|0
21020401501|0|0|0|0|0|0
21020401601|0|0|0|0|0|0
21020401701|0|0|0|0|0|0
21020401802|0|0|0|0|0|0
21020401902|0|0|0|0|0|0
21020401903|0|0|0|0|0|0
21020401904|0|0|0|0|0|0
21020401905|0|0|0|0|0|0
21020401906|0|0|0|0|0|0
21020402101|0|0|0|0|0|0
21020402102|0|0|0|0|0|0
21020402103|24|0|0|80|2|0
21020402104|0|0|0|0|0|0
21020402105|0|0|0|0|0|0
21020402201|0|0|0|0|0|0
21020402203|0|0|0|0|0|0
21020402301|0|0|0|0|0|0
21020402401|21|53|0|84|12|0
21020402402|21|53|8|84|12|47
21020402501|0|0|0|0|0|0
21020402601|0|0|0|0|0|0
21020402602|0|0|0|0|0|0
21020402603|0|0|0|0|0|0
21020402604|0|0|0|0|0|0
21020402605|0|0|0|0|0|0
21020402701|0|0|0|0|0|0
21020402801|0|0|0|0|0|0
21020402901|0|0|0|0|0|0
21020403001|0|0|0|0|0|0
21020403101|0|0|0|0|0|0
21020403102|0|0|0|0|0|0
21020403103|0|0|0|0|0|0
21020403104|0|0|0|0|0|0
21020403105|0|0|0|0|0|0
21020403201|0|0|0|0|0|0
21020403202|0|0|0|0|0|0
21020403203|0|0|0|0|0|0
21020403301|0|0|0|0|0|0
21020403401|0|0|0|0|0|0
21020403501|0|0|0|0|0|0
21020403502|0|0|0|0|0|0
21020403601|0|0|0|0|0|0
21020403602|0|0|0|0|0|0
21020403603|0|0|0|0|0|0
21020403604|0|0|0|0|0|0
21020403701|0|0|0|0|0|0
21020403702|0|0|0|0|0|0
21020403801|0|0|0|0|0|0
21020403901|0|0|0|0|0|0
21020403902|0|0|0|0|0|0
21020403903|0|0|0|0|0|0
21020403904|0|0|0|0|0|0
21020404001|0|0|0|0|0|0
21020404002|0|0|0|0|0|0
21020404102|0|0|0|0|0|0
21020404201|0|0|0|0|0|0
21020404202|0|0|0|0|0|0
21020404301|0|0|0|0|0|0
21020404401|0|0|0|0|0|0
21020404501|0|0|0|0|0|0
21020404502|0|0|0|0|0|0
21020500101|0|0|0|0|0|0
21020500105|0|0|0|0|0|0
21020500106|0|0|0|0|0|0
21020500201|21|7|12|83|6|56
21020500301|21|7|12|83|6|56
21020500401|0|0|0|0|0|0
21020500402|0|0|0|0|0|0
21020500501|22|0|0|85|0|0
21020500601|0|0|0|0|0|0
21020500701|0|0|0|0|0|0
21020500801|0|0|0|0|0|0
21020500901|0|0|0|0|0|0
21020501002|0|0|0|0|0|0
21020501003|0|0|0|0|0|0
21020501005|0|0|0|0|0|0
21020501101|0|0|0|0|0|0
21020501202|0|0|0|0|0|0
21020501301|21|45|20|83|46|38
21020501302|0|0|0|0|0|0
21020501303|0|0|0|0|0|0
21020501401|0|0|0|0|0|0
21020501402|0|0|0|0|0|0
21020501501|0|0|0|0|0|0
21020501601|0|0|0|0|0|0
21020501701|0|0|0|0|0|0
21020501702|0|0|0|0|0|0
21020501801|0|0|0|0|0|0
21020501802|0|0|0|0|0|0
21020501901|0|0|0|0|0|0
21020502001|0|0|0|0|0|0
21020502002|0|0|0|0|0|0
21020502003|0|0|0|0|0|0
21020502101|0|0|0|0|0|0
21020502102|0|0|0|0|0|0
21020502103|0|0|0|0|0|0
21020502201|0|0|0|0|0|0
21020502301|21|79|0|83|57|0
21020502401|21|78|0|83|56|0
21020502501|21|78|0|83|56|0
21020502502|21|79|0|83|57|0
21020502503|21|78|0|83|56|0
21020502601|21|78|0|83|56|0
21020502701|21|78|0|83|57|0
21020502801|21|79|0|83|57|0
21020503001|0|0|0|0|0|0
21020503101|0|0|0|0|0|0
21020503201|21|79|0|83|57|0
21020503202|21|79|0|83|57|0
21020503301|0|0|0|0|0|0
21020503302|0|0|0|0|0|0
21020503501|0|0|0|0|0|0
21020503601|0|0|0|0|0|0
21020503702|0|0|0|0|0|0
21020503703|0|0|0|0|0|0
21020503704|0|0|0|0|0|0
21020503705|0|0|0|0|0|0
21020503706|0|0|0|0|0|0
21020503801|21|74|59|83|94|90
21020503901|0|0|0|0|0|0
21020503902|0|0|0|0|0|0
21020504001|0|0|0|0|0|0
21020504002|0|0|0|0|0|0
21020504202|0|0|0|0|0|0
21020504301|0|0|0|0|0|0
21020504401|0|0|0|0|0|0
21020504501|0|0|0|0|0|0
21020504601|32|58|58|72|40|58
21020504701|32|58|58|72|40|58
21020504801|32|58|58|72|40|58
21020504901|0|0|0|0|0|0
21020504902|83|7|0|21|48|0
21020505001|21|54|31|84|27|56
21020505101|21|54|31|84|27|56
21020505102|32|58|58|72|40|58
21020505301|0|0|0|0|0|0
21020505401|0|0|0|0|0|0
21020505402|0|0|0|0|0|0
21020505403|20|20|0|83|37|0
21020505501|0|0|0|0|0|0
21020505601|0|0|0|0|0|0
21020505701|84|0|0|22|0|0
21020505702|84|0|0|22|0|0
21020505703|0|0|0|0|0|0
21020505801|0|0|0|0|0|0
21020505902|0|0|0|0|0|0
21020506001|0|0|0|0|0|0
21020506101|0|0|0|0|0|0
21020506201|0|0|0|0|0|0
21020506301|0|0|0|0|0|0
21020506401|0|0|0|0|0|0
21020506402|0|0|0|0|0|0
21020506501|0|0|0|0|0|0
21020506601|0|0|0|0|0|0
21020506901|0|0|0|0|0|0
21020507001|0|0|0|0|0|0
21020507101|0|0|0|0|0|0
21020507102|0|0|0|0|0|0
21020507103|0|0|0|0|0|0
21020507104|0|0|0|0|0|0
21020507201|0|0|0|0|0|0
21020507301|0|0|0|0|0|0
21020507401|0|0|0|0|0|0
21020507402|0|0|0|0|0|0
21020507403|0|0|0|0|0|0
21020507404|0|0|0|0|0|0
21020507501|0|0|0|0|0|0
21020507502|0|0|0|0|0|0
21020507503|0|0|0|0|0|0
21020507601|0|0|0|0|0|0
21020507602|0|0|0|0|0|0
21020507701|21|42|39|83|51|53
21020507801|0|0|0|0|0|0
21020507901|0|0|0|0|0|0
21020507902|21|42|39|83|5|53
21020507903|0|0|0|0|0|0
21020507905|0|0|0|0|0|0
21020507906|21|42|39|83|51|53
21020507907|21|42|39|83|51|53
21020508001|0|0|0|0|0|0
21020508101|0|0|0|0|0|0
21020508201|0|0|0|0|0|0
21020508202|0|0|0|0|0|0
21020508203|0|0|0|0|0|0
21020508204|0|0|0|0|0|0
21020508205|0|0|0|0|0|0
21020508206|0|0|0|0|0|0
21020508207|0|0|0|0|0|0
21020508301|21|45|20|83|46|39
21020508402|0|0|0|0|0|0
21020508403|0|0|0|0|0|0
21020508501|0|0|0|0|0|0
21020508601|21|78|0|83|56|0
